mu,n,m,alpha,mutation_operator,diversity_threshold,diversity_operator,generations,max_generations,diversity,fitness,opt,starting_robustness,ending_robustness,generation_ratio
2,5,1,0.6,XRAI_0.10,0.5,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,0.6,XRAI_0.10,0.55,eucl,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,0.6,XRAI_0.10,0.55,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,0.6,XRAI_0.10,0.6,eucl,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,0.6,XRAI_0.10,0.6,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,0.6,XRAI_0.10,0.65,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.65,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.7,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.7,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.75,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.75,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.8,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.8,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,0.6,XRAI_0.10,0.85,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,0.85,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,0.9,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,0.9,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,0.95,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,0.95,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,1.0,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_0.10,1.0,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,0.6,XRAI_1.00,0.0,eucl,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,0.6,XRAI_1.00,0.0,sum,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,0.6,XRAI_1.00,0.05,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.05,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.1,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.1,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.15,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.15,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.2,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.2,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.25,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.25,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.3,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.3,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.35,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.35,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.4,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.4,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,0.6,XRAI_1.00,0.45,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.45,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.5,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.5,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.55,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.55,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.6,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.6,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,0.6,XRAI_1.00,0.65,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.65,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.7,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.7,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.75,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.75,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.8,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.8,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,0.6,XRAI_1.00,0.85,eucl,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,0.85,sum,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,0.9,eucl,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,0.9,sum,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,0.95,eucl,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,0.95,sum,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,1.0,eucl,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.00,1.0,sum,3.94,100.0,1.0,0.46,0.02,0.22,0.32,0.0394
2,5,1,0.6,XRAI_1.50,0.0,eucl,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,0.6,XRAI_1.50,0.0,sum,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,0.6,XRAI_1.50,0.05,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.05,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.1,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.1,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.15,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.15,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.2,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.2,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.25,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.25,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.3,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.3,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.35,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.35,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.4,eucl,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.4,sum,1.16,100.0,0.6679999999999999,0.02,0.02,0.22,0.34,0.0116
2,5,1,0.6,XRAI_1.50,0.45,eucl,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.45,sum,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.5,eucl,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.5,sum,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.55,eucl,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.55,sum,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.6,eucl,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.6,sum,1.42,100.0,0.7559999999999999,0.04,0.02,0.22,0.36,0.014199999999999999
2,5,1,0.6,XRAI_1.50,0.65,eucl,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.65,sum,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.7,eucl,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.7,sum,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.75,eucl,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.75,sum,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.8,eucl,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.8,sum,2.1,100.0,0.8760000000000001,0.12,0.02,0.22,0.32,0.021
2,5,1,0.6,XRAI_1.50,0.85,eucl,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,0.85,sum,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,0.9,eucl,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,0.9,sum,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,0.95,eucl,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,0.95,sum,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,1.0,eucl,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,0.6,XRAI_1.50,1.0,sum,3.46,100.0,1.0,0.3,0.02,0.22,0.36,0.0346
2,5,1,1.0,1RAI,0.0,eucl,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,1.0,1RAI,0.0,sum,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,1.0,1RAI,0.05,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.05,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.1,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.1,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.15,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.15,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.2,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.2,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.25,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.25,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.3,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.3,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.35,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.35,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.4,eucl,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.4,sum,1.3,100.0,0.488,0.02,0.02,0.22,0.3,0.013000000000000001
2,5,1,1.0,1RAI,0.45,eucl,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.45,sum,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.5,eucl,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.5,sum,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.55,eucl,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.55,sum,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.6,eucl,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.6,sum,2.0,100.0,0.68,0.2,0.02,0.22,0.38,0.02
2,5,1,1.0,1RAI,0.65,eucl,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.65,sum,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.7,eucl,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.7,sum,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.75,eucl,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.75,sum,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.8,eucl,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.8,sum,3.58,100.0,0.8560000000000001,0.22,0.02,0.22,0.42,0.0358
2,5,1,1.0,1RAI,0.85,eucl,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,0.85,sum,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,0.9,eucl,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,0.9,sum,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,0.95,eucl,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,0.95,sum,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,1.0,eucl,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,1RAI,1.0,sum,5.76,100.0,1.0,0.4,0.02,0.22,0.34,0.0576
2,5,1,1.0,XRAI_0.10,0.0,eucl,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,1.0,XRAI_0.10,0.0,sum,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,1.0,XRAI_0.10,0.05,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.05,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.1,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.1,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.15,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.15,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.2,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.2,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.25,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.25,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.3,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.3,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.35,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.35,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.4,eucl,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.4,sum,1.3,100.0,0.524,0.02,0.02,0.22,0.34,0.013000000000000001
2,5,1,1.0,XRAI_0.10,0.45,eucl,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.45,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.5,eucl,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.5,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.55,eucl,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.55,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.6,eucl,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.6,sum,1.86,100.0,0.644,0.1,0.02,0.22,0.28,0.018600000000000002
2,5,1,1.0,XRAI_0.10,0.65,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.65,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.7,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.7,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.75,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.75,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.8,eucl,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.8,sum,3.7,100.0,0.86,0.18,0.02,0.22,0.32,0.037000000000000005
2,5,1,1.0,XRAI_0.10,0.85,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,0.85,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,0.9,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,0.9,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,0.95,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,0.95,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,1.0,eucl,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_0.10,1.0,sum,5.92,100.0,1.0,0.28,0.02,0.22,0.46,0.0592
2,5,1,1.0,XRAI_1.00,0.0,eucl,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,1.0,XRAI_1.00,0.0,sum,0.0,100.0,0.0,0.02,0.02,0.22,0.22,0.0
2,5,1,1.0,XRAI_1.00,0.05,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.05,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.1,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.1,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.15,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.15,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.2,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.2,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.25,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.25,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.3,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.3,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.35,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.35,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.4,eucl,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.4,sum,1.12,100.0,0.632,0.02,0.02,0.22,0.32,0.011200000000000002
2,5,1,1.0,XRAI_1.00,0.45,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.45,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.5,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.5,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.55,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.55,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.6,eucl,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.6,sum,1.4,100.0,0.7120000000000001,0.08,0.02,0.22,0.32,0.013999999999999999
2,5,1,1.0,XRAI_1.00,0.65,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.65,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.7,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.7,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.75,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.75,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.8,eucl,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
2,5,1,1.0,XRAI_1.00,0.8,sum,2.44,100.0,0.868,0.2,0.02,0.22,0.36,0.024399999999999998
